title,link,summary,date
"Sophie Devine, Nat Sciver, Lewis Gregory confirmed as Hundred captains",https://www.espncricinfo.com/story/sophie-devine-nat-sciver-lewis-gregory-confirmed-as-hundred-captains-1219212,Devine and Sciver both finished as their side's leading run-scorer in the Women's T20 World Cup,13-Mar-2020
Abdominal strain rules Ben Stokes out of tour game in Colombo,https://www.espncricinfo.com/story/abdominal-strain-rules-ben-stokes-out-of-tour-game-in-colombo-1219259,"However, there is no news yet about whether his availability for the Test series is affected",13-Mar-2020
MCG World Cup crowd 'right thing to do' - Kevin Roberts,https://www.espncricinfo.com/story/mcg-world-cup-crowd-right-thing-to-do-kevin-roberts-1219231,"A member of the public at the T20 final attended by more than 86,000 has subsequently tested positive for COVID-19",13-Mar-2020
Fast bowlers deliver big win for Australia in series opener,https://www.espncricinfo.com/series/new-zealand-in-australia-2019-20-1183522/australia-vs-new-zealand-1st-odi-1183537/match-report,"Fifties from David Warner, Aaron Finch, and Marnus Labuschagne had helped Australia put on a par score",13-Mar-2020
Kane Richardson tests negative for COVID-19,https://www.espncricinfo.com/story/kane-richardson-tests-negative-for-covid-19-1219226,The pace bowler reported that he had a mild sore throat on Thursday,13-Mar-2020
Australia-New Zealand ODIs to be played behind closed doors,https://www.espncricinfo.com/story/australia-new-zealand-odis-to-be-played-behind-closed-doors-1219225,Spectators won't be admitted to the matches in Sydney and Hobart while the T20I tour of New Zealand is now in doubt,12-Mar-2020
West Indies Tests in spotlight as UK moves to COVID-19 'delay' phase,https://www.espncricinfo.com/story/west-indies-tests-in-spotlight-as-uk-moves-to-covid-19-delay-phase-1219221,"Boris Johnson confirmed the UK government is ""considering"" banning sporting fixtures on Thursday",12-Mar-2020
Australia Women's tour of South Africa postponed because of coronavirus,https://www.espncricinfo.com/story/australia-women-s-tour-of-south-africa-postponed-because-of-coronavirus-1219220,They were scheduled to play three ODIs and as many T20Is,12-Mar-2020
Last two ODIs of India-South Africa series to be played behind closed doors,https://www.espncricinfo.com/story/last-two-odis-of-india-south-africa-series-to-be-played-behind-closed-doors-1219210,Ticket sales stopped at Lucknow and Kolkata after the Indian government's directive,12-Mar-2020
"Nyeem Young, Jayden Seales earn CPL contracts after U-19 World Cup showings",https://www.espncricinfo.com/story/nyeem-young-jayden-seales-earn-cpl-contracts-after-u-19-world-cup-showings-1219200,Six players signed from 'emerging' pool as franchises hunt for young talent before draft,12-Mar-2020
"Babar Azam, Sharjeel Khan trounce Lahore Qalandars to keep Karachi Kings alive in playoffs race",https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/karachi-kings-vs-lahore-qalandars-26th-match-1211667/match-report,"Earlier, a disciplined bowling performance from Karachi strangled Lahore's batsmen",12-Mar-2020
Zak Crawley breezes to hundred as England dominate with bat in tour match,https://www.espncricinfo.com/series/england-in-sri-lanka-2019-20-1204852/sri-lanka-board-president-s-xi-vs-england-tour-match-1204855/match-report-1,Root and Pope add unbeaten 175 for fourth wicket but COVID-19 casts some doubt over series,12-Mar-2020
First ODI abandoned without a ball bowled,https://www.espncricinfo.com/series/south-africa-in-india-2019-20-1186975/india-vs-south-africa-1st-odi-1187010/match-report,"The first match of the T20I series between India and South Africa had also been rained off, at the same venue",12-Mar-2020
Government to IPL: We advise against it but your call,https://www.espncricinfo.com/story/government-to-ipl-we-advise-against-it-but-your-call-1219158,"'All these are decisions for the organisers, they have assess for their own sake and for the health of the people'",12-Mar-2020
One bad game doesn't make us bad against short ball - Ajinkya Rahane,https://www.espncricinfo.com/story/one-bad-game-doesn-t-make-us-bad-against-short-ball-ajinkya-rahane-1219121,The batsman put India's struggles in New Zealand down to the opposition's skilful use of home conditions,12-Mar-2020
Joe Root 'open-minded' about conditions England expect in Sri Lanka,https://www.espncricinfo.com/story/joe-root-open-minded-about-conditions-england-expect-in-sri-lanka-1219120,"England pulled off a 3-0 whitewash on their 2018 tour, but their captain is mindful of keeping his expectations realistic",12-Mar-2020
Australia hope late-season home return brings ODI upturn,https://www.espncricinfo.com/series/new-zealand-in-australia-2019-20-1183522/australia-vs-new-zealand-1st-odi-1183537/match-preview,Both teams will need to ponder the balance of their attacks on a late-season pitch that may aid turn,12-Mar-2020
IPL Governing Council likely to meet on March 14 to discuss coronavirus pandemic,https://www.espncricinfo.com/story/ipl-governing-council-likely-to-meet-on-march-14-to-discuss-coronavirus-pandemic-1219106,"With the WHO declaring COVID-19 as a pandemic, the fate of the tournament hangs in the balance",12-Mar-2020
Jack Leach given chance to prove fitness after illness-plagued winter,https://www.espncricinfo.com/story/jack-leach-given-chance-to-prove-fitness-after-illness-plagued-winter-1219100,Root wants to breed consistency as Test side looks to build on gains made in South Africa,11-Mar-2020
Cheteshwar Pujara in doubt for rest of Ranji final due to back spasms,https://www.espncricinfo.com/story/cheteshwar-pujara-in-doubt-for-rest-of-ranji-final-due-to-back-spasms-1219042,"Earlier in the game, Pujara battled throat infection and fever, and didn't bat at his usual No. 4 slot for Saurashtra",11-Mar-2020
Fines doubled but 21-day ban scrapped as ECB update recreational drug policies,https://www.espncricinfo.com/story/fines-doubled-but-21-day-ban-scrapped-as-ecb-update-recreational-drug-policies-1218972,New policies maintain focus on player welfare following Alex Hales World Cup deselection saga,11-Mar-2020
ECB increases out-of-competition anti-doping tests with focus on short-form cricket,https://www.espncricinfo.com/story/ecb-increases-out-of-competition-anti-doping-tests-with-focus-on-short-form-cricket-1218945,New data reveals rapid growth in number of drug tests administered on cricketers,11-Mar-2020
World XI v Asia XI matches postponed amid coronavirus fears,https://www.espncricinfo.com/story/world-xi-v-asia-xi-matches-postponed-amid-coronavirus-fears-1219034,"The BCB has ""deferred"" the two games meant to take place on March 21 and 22 until further notice",11-Mar-2020
"Liton Das, bowlers help Bangladesh clinch series",https://www.espncricinfo.com/series/zimbabwe-in-bangladesh-2019-20-1214661/bangladesh-vs-zimbabwe-2nd-t20i-1214671/match-report,Al-Amin Hossain and Mustafizur Rahman share four wickets to restrict Zimbabwe despite Brendan Taylor's unbeaten 59,11-Mar-2020
"Will Chris Gayle, Dwayne Bravo be fit and ready for T20 World Cup? IPL will play 'huge' role, says Brian Lara",https://www.espncricinfo.com/story/will-chris-gayle-dwayne-bravo-be-fit-and-ready-for-t20-world-cup-ipl-will-play-huge-role-says-b-1219012,'I think everybody is going to look at the West Indies as the team to beat in the T20 World Cup',11-Mar-2020
Australia to tour Bangladesh for two Tests starting June 11,https://www.espncricinfo.com/story/australia-to-tour-bangladesh-for-two-tests-starting-june-11-1219013,"The month of June, however, is usually one of the wettest in Bangladesh. A June Test against India in 2015 was met with rain on most days",11-Mar-2020
"England ban selfies with fans, limit public engagements amid Coronavirus fears",https://www.espncricinfo.com/story/england-ban-selfies-with-fans-limit-public-engagements-amid-coronavirus-fears-1219002,Team ask all supporters to 'maintain good levels of hygiene' to avoid infection and spread of illness,11-Mar-2020
"Hundred playing conditions: No Super Over in group games, DRS, strategy breaks",https://www.espncricinfo.com/story/hundred-playing-conditions-no-super-over-in-group-games-drs-strategy-breaks-1218961,Televised games set to feature Decision Review System (DRS),11-Mar-2020
Bruised India look to mend reputation against upbeat South Africa,https://www.espncricinfo.com/series/south-africa-in-india-2019-20-1186975/india-vs-south-africa-1st-odi-1187010/match-preview,The visitors will have higher ambitions this time especially with their young batting line-up impressing in the recent series against Australia,11-Mar-2020
Jamie Siddons leaves South Australia as another wooden spoon looms,https://www.espncricinfo.com/story/jamie-siddons-leaves-south-australia-as-another-wooden-spoon-looms-1219000,Greg Blewett will take charge of the team for the final Sheffield Shield match of the season,11-Mar-2020
Can New Zealand take advantage of Australia's stuttering form?,https://www.espncricinfo.com/story/can-new-zealand-take-advantage-of-australia-s-stuttering-form-1218995,The hosts have lost five ODIs in a row but are looking to end the summer unbeaten at home,11-Mar-2020
"Beth Mooney, Ash Gardner and Nicola Carey among new Hundred signings",https://www.espncricinfo.com/story/beth-mooney-ash-gardner-and-nicola-carey-among-new-hundred-signings-1218965,Eight of Australia's T20 World Cup-winning XI are now confirmed for the new competition,11-Mar-2020
England to open Women's World Cup defence against Australia,https://www.espncricinfo.com/story/england-to-open-women-s-world-cup-defence-against-australia-1218980,Hosts New Zealand will launch the tournament on February 6 in Auckland,11-Mar-2020
Zaman and Lynn secure Lahore Qalandars' hat-trick of wins,https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/lahore-qalandars-vs-peshawar-zalmi-24th-match-1211665/match-report,Haider Ali and Shoaib Malik half-centuries in vain for Peshawar,10-Mar-2020
Chris Woakes sacrificed IPL contract to extend England career,https://www.espncricinfo.com/story/chris-woakes-sacrificed-ipl-contract-to-extend-england-career-1218970,'I just feel like I'd been on a bit of a treadmill and I needed to get off for a bit of a breather' - Woakes,10-Mar-2020
'Australia set a benchmark for us to aspire to' - NZ coach Gary Stead,https://www.espncricinfo.com/story/australia-set-a-benchmark-for-us-to-aspire-to-nz-coach-gary-stead-1218944,"""I think we can (take confidence from recent form). India were the No.1 ranked team and we beat them two-nil,"" he said",10-Mar-2020
Lahore bowl with Peshawar eyeing the play-offs,https://www.espncricinfo.com/series/psl-2019-20-2020-21-1211602/lahore-qalandars-vs-peshawar-zalmi-24th-match-1211665/match-report,"Ireland beat Afghanistan in a T20I after a sequence of 12 losses, having last won against them in November 2013",10-Mar-2020
Kevin O'Brien heroics give Ireland Super Over win,https://www.espncricinfo.com/series/ireland-tour-of-india-2019-20-1216412/afghanistan-vs-ireland-3rd-t20i-1216418/match-report,"The challenge of opening, keeping and captaining is one that few players have managed successfullly",10-Mar-2020
The triple crown lies uneasy as Quinton de Kock juggles his many roles,https://www.espncricinfo.com/story/the-triple-crown-lies-uneasy-as-quinton-de-kock-juggles-his-many-roles-1218941,A round-up of how the cricket community is reacting to the Covid-19 threat,10-Mar-2020
Coronavirus newsfile: NZC deputy CEO resigns as workforce is trimmed,https://www.espncricinfo.com/story/coronavirus-newsfile-nzc-deputy-ceo-resigns-as-workforce-is-trimmed-1218937,"'The Test' will show footage from team meetings and training sessions, with commentary from players",10-Mar-2020
